fraction_pct	method	replicate_type	replicate	complex_name	pose_density_lt2_pct	coverage_k10_lt2_pct	best_rmsd_A	valid_fraction_pct
25	Transfer-NonSurface	training_seed	0	2oe5	0.0	0.0	3.6195675355385104	100.0
25	Transfer-NonSurface	training_seed	0	2oe8	0.0	0.0	2.784348459524069	100.0
25	Transfer-NonSurface	training_seed	0	2ogn	0.0	0.0	4.290142114019633	100.0
25	Transfer-NonSurface	training_seed	0	2pwt	0.0	0.0	6.793614741198778	100.0
25	Transfer-NonSurface	training_seed	0	2tob	0.0	0.0	4.231670342193493	100.0
25	Transfer-NonSurface	training_seed	0	2xnw	20.0	100.0	1.3605604547391492	100.0
25	Transfer-NonSurface	training_seed	0	2xnz	20.0	100.0	0.6587656664803756	100.0
25	Transfer-NonSurface	training_seed	0	2xo0	60.0	100.0	0.7245879328970362	100.0
25	Transfer-NonSurface	training_seed	0	2xo1	10.0	100.0	1.266044238060927	100.0
25	Transfer-NonSurface	training_seed	0	2ydh	0.0	0.0	3.2685333349197285	100.0
25	Transfer-NonSurface	training_seed	0	2ygh	0.0	0.0	3.626787575905259	100.0
25	Transfer-NonSurface	training_seed	0	316d	0.0	0.0	5.328568336701811	100.0
25	Transfer-NonSurface	training_seed	0	3c44	0.0	0.0	3.477546274246226	100.0
25	Transfer-NonSurface	training_seed	0	3d2x	0.0	0.0	2.141771066287108	100.0
25	Transfer-NonSurface	training_seed	0	3dil	0.0	0.0	2.363384216965155	100.0
25	Transfer-NonSurface	training_seed	0	3ds7	20.0	100.0	1.9412471396935582	100.0
25	Transfer-NonSurface	training_seed	0	3dvv	0.0	0.0	3.530765950575305	100.0
25	Transfer-NonSurface	training_seed	0	3e5c	0.0	0.0	2.764860372872649	100.0
25	Transfer-NonSurface	training_seed	0	3f2q	0.0	0.0	2.341875861631082	100.0
25	Transfer-NonSurface	training_seed	0	3fo4	0.0	0.0	2.5688412005486763	100.0
25	Transfer-NonSurface	training_seed	0	3fo6	30.0	100.0	0.4402275765631526	100.0
25	Transfer-NonSurface	training_seed	0	3gao	20.0	100.0	1.0272180975820078	100.0
25	Transfer-NonSurface	training_seed	0	3ger	20.0	100.0	1.194823962309549	100.0
25	Transfer-NonSurface	training_seed	0	3ges	20.0	100.0	1.1214152602106562	100.0
25	Transfer-NonSurface	training_seed	0	3gog	20.0	100.0	0.49259941313219385	100.0
25	Transfer-NonSurface	training_seed	0	3got	10.0	100.0	1.859418096658688	100.0
25	Transfer-NonSurface	training_seed	0	3gx2	0.0	0.0	2.076657022092817	100.0
25	Transfer-NonSurface	training_seed	0	3gx3	0.0	0.0	3.410285764588334	100.0
25	Transfer-NonSurface	training_seed	0	3gx5	0.0	0.0	2.476297747609284	100.0
25	Transfer-NonSurface	training_seed	0	3gx7	0.0	0.0	2.5985726076130797	100.0
25	Transfer-NonSurface	training_seed	0	3la5	20.0	100.0	1.2274349626354952	100.0
25	Transfer-NonSurface	training_seed	0	3mum	0.0	0.0	4.503981289201618	100.0
25	Transfer-NonSurface	training_seed	0	3mur	0.0	0.0	4.372577455326102	100.0
25	Transfer-NonSurface	training_seed	0	3mxh	0.0	0.0	4.1180953475246715	100.0
25	Transfer-NonSurface	training_seed	0	3npn	0.0	0.0	2.0570084547898495	100.0
25	Transfer-NonSurface	training_seed	0	3npq	0.0	0.0	2.5912180847416737	100.0
25	Transfer-NonSurface	training_seed	0	3owz	30.0	100.0	1.4502820980760938	100.0
25	Transfer-NonSurface	training_seed	0	3q3z	0.0	0.0	3.4295645882531502	100.0
25	Transfer-NonSurface	training_seed	0	3q50	50.0	100.0	0.7882239329413555	100.0
25	Transfer-NonSurface	training_seed	0	3s4p	0.0	0.0	4.838531618927223	100.0
25	Transfer-NonSurface	training_seed	0	3slm	20.0	100.0	1.7297017318903125	100.0
25	Transfer-NonSurface	training_seed	0	407d	0.0	0.0	4.149356820138915	100.0
25	Transfer-NonSurface	training_seed	0	408d	0.0	0.0	2.6875357049780595	100.0
25	Transfer-NonSurface	training_seed	0	4aob	0.0	0.0	3.3235503698215165	100.0
25	Transfer-NonSurface	training_seed	0	4erj	50.0	100.0	1.0091942842353636	100.0
25	Transfer-NonSurface	training_seed	0	4fe5	50.0	100.0	0.5243258614640328	100.0
25	Transfer-NonSurface	training_seed	0	4jf2	30.0	100.0	0.6255328928201933	100.0
25	Transfer-NonSurface	training_seed	0	4kqy	0.0	0.0	3.475431049950921	100.0
25	Transfer-NonSurface	training_seed	0	4lvv	0.0	0.0	5.0188969492075355	100.0
25	Transfer-NonSurface	training_seed	1	1am0	20.0	100.0	1.5102000577234216	100.0
25	Transfer-NonSurface	training_seed	1	1arj	30.0	100.0	1.77155172353693	100.0
25	Transfer-NonSurface	training_seed	1	1byj	10.0	100.0	1.4961162695243586	100.0
25	Transfer-NonSurface	training_seed	1	1cvx	0.0	0.0	2.003936194509862	100.0
25	Transfer-NonSurface	training_seed	1	1cvy	0.0	0.0	3.383099187544752	100.0
25	Transfer-NonSurface	training_seed	1	1db6	20.0	100.0	1.5947739150111528	100.0
25	Transfer-NonSurface	training_seed	1	1eht	40.0	100.0	1.212556884946339	100.0
25	Transfer-NonSurface	training_seed	1	1ei2	0.0	0.0	2.579062892981166	100.0
25	Transfer-NonSurface	training_seed	1	1f1t	40.0	100.0	1.1495608106175565	100.0
25	Transfer-NonSurface	training_seed	1	1f27	0.0	0.0	2.267705824589027	100.0
25	Transfer-NonSurface	training_seed	1	1fjg	0.0	0.0	3.0187291581455438	100.0
25	Transfer-NonSurface	training_seed	1	1fmn	0.0	0.0	3.431302283625403	100.0
25	Transfer-NonSurface	training_seed	1	1fyp	0.0	0.0	3.467115601895149	100.0
25	Transfer-NonSurface	training_seed	1	1hnw	0.0	0.0	2.71107823649097	100.0
25	Transfer-NonSurface	training_seed	1	1i9v	0.0	0.0	3.512206583813224	100.0
25	Transfer-NonSurface	training_seed	1	1j7t	0.0	0.0	3.24665647247104	100.0
25	Transfer-NonSurface	training_seed	1	1koc	0.0	0.0	2.0317721306370293	100.0
25	Transfer-NonSurface	training_seed	1	1lc4	0.0	0.0	2.675293607426575	100.0
25	Transfer-NonSurface	training_seed	1	1lvj	0.0	0.0	4.408189163807861	100.0
25	Transfer-NonSurface	training_seed	1	1mwl	0.0	0.0	2.9074585629539276	100.0
25	Transfer-NonSurface	training_seed	1	1nbk	30.0	100.0	1.502825637202578	100.0
25	Transfer-NonSurface	training_seed	1	1nem	0.0	0.0	4.51784712082457	100.0
25	Transfer-NonSurface	training_seed	1	1nta	0.0	0.0	3.079192387055411	100.0
25	Transfer-NonSurface	training_seed	1	1ntb	0.0	0.0	2.9748189420534485	100.0
25	Transfer-NonSurface	training_seed	1	1nzm	0.0	0.0	2.9068820869949827	100.0
25	Transfer-NonSurface	training_seed	1	1o15	20.0	100.0	1.2559070292636503	100.0
25	Transfer-NonSurface	training_seed	1	1o9m	0.0	0.0	3.676057264354135	100.0
25	Transfer-NonSurface	training_seed	1	1p96	0.0	0.0	2.0505876410409147	100.0
25	Transfer-NonSurface	training_seed	1	1pbr	0.0	0.0	3.338803176931176	100.0
25	Transfer-NonSurface	training_seed	1	1q8n	40.0	100.0	1.187701450196976	100.0
25	Transfer-NonSurface	training_seed	1	1qd3	0.0	0.0	2.778646881941606	100.0
25	Transfer-NonSurface	training_seed	1	1qv4	10.0	100.0	1.0820198325354302	100.0
25	Transfer-NonSurface	training_seed	1	1qv8	20.0	100.0	1.845574587078666	100.0
25	Transfer-NonSurface	training_seed	1	1r4e	0.0	0.0	2.051336801847855	100.0
25	Transfer-NonSurface	training_seed	1	1tob	0.0	0.0	4.340176715440283	100.0
25	Transfer-NonSurface	training_seed	1	1u8d	0.0	0.0	2.312760901174179	100.0
25	Transfer-NonSurface	training_seed	1	1uts	0.0	0.0	4.423461536210452	100.0
25	Transfer-NonSurface	training_seed	1	1uud	0.0	0.0	5.091879955419216	100.0
25	Transfer-NonSurface	training_seed	1	1uui	0.0	0.0	2.5390006524306914	100.0
25	Transfer-NonSurface	training_seed	1	1xbp	0.0	0.0	2.4513266213240055	100.0
25	Transfer-NonSurface	training_seed	1	1xpf	40.0	100.0	1.6033718530913892	100.0
25	Transfer-NonSurface	training_seed	1	1y26	10.0	100.0	0.9900854528776801	100.0
25	Transfer-NonSurface	training_seed	1	1y27	30.0	100.0	0.89794731471284	100.0
25	Transfer-NonSurface	training_seed	1	1ykv	0.0	0.0	3.8249943070452495	100.0
25	Transfer-NonSurface	training_seed	1	1yrj	0.0	0.0	2.7151513693804716	100.0
25	Transfer-NonSurface	training_seed	1	1zz5	0.0	0.0	4.514049694254054	100.0
25	Transfer-NonSurface	training_seed	1	2au4	0.0	0.0	3.038491437426227	100.0
25	Transfer-NonSurface	training_seed	1	2b57	10.0	100.0	1.65681756690349	100.0
25	Transfer-NonSurface	training_seed	1	2be0	0.0	0.0	6.067149122465243	100.0
25	Transfer-NonSurface	training_seed	1	2bee	0.0	0.0	4.682550134035417	100.0
25	Transfer-NonSurface	training_seed	1	2d55	0.0	0.0	5.508637706104034	100.0
25	Transfer-NonSurface	training_seed	1	2esi	0.0	0.0	2.2310821212627254	100.0
25	Transfer-NonSurface	training_seed	1	2esj	0.0	0.0	3.3575685206937846	100.0
25	Transfer-NonSurface	training_seed	1	2et3	0.0	0.0	2.7558962372198597	100.0
25	Transfer-NonSurface	training_seed	1	2et4	0.0	0.0	3.2434932060019723	100.0
25	Transfer-NonSurface	training_seed	1	2et8	10.0	100.0	1.8659046139022815	100.0
25	Transfer-NonSurface	training_seed	1	2f4s	10.0	100.0	1.4763420330791788	100.0
25	Transfer-NonSurface	training_seed	1	2f4t	0.0	0.0	2.6265229086597146	100.0
25	Transfer-NonSurface	training_seed	1	2f4u	0.0	0.0	2.869976430458775	100.0
25	Transfer-NonSurface	training_seed	1	2fcx	20.0	100.0	1.5608477897371267	100.0
25	Transfer-NonSurface	training_seed	1	2fcy	0.0	0.0	2.060149442337109	100.0
25	Transfer-NonSurface	training_seed	1	2fcz	0.0	0.0	2.7442550663804632	100.0
25	Transfer-NonSurface	training_seed	1	2fd0	0.0	0.0	3.0352715233693544	100.0
25	Transfer-NonSurface	training_seed	1	2g5k	0.0	0.0	2.6497325759506474	100.0
25	Transfer-NonSurface	training_seed	1	2g5q	0.0	0.0	2.442076765890049	100.0
25	Transfer-NonSurface	training_seed	1	2g9c	20.0	100.0	1.2087497903021762	100.0
25	Transfer-NonSurface	training_seed	1	2gdi	0.0	0.0	2.18414507372494	100.0
25	Transfer-NonSurface	training_seed	1	2gis	0.0	0.0	2.4395253478069443	100.0
25	Transfer-NonSurface	training_seed	1	2juk	0.0	0.0	5.58107767389059	100.0
25	Transfer-NonSurface	training_seed	1	2jwq	10.0	100.0	1.9609618435540759	100.0
25	Transfer-NonSurface	training_seed	1	2kgp	0.0	0.0	2.0481212292458437	100.0
25	Transfer-NonSurface	training_seed	1	2ktz	20.0	100.0	1.4674787612713884	100.0
25	Transfer-NonSurface	training_seed	1	2ku0	20.0	100.0	0.9517808210425067	100.0
25	Transfer-NonSurface	training_seed	1	2l94	30.0	100.0	1.5394048486076255	100.0
25	Transfer-NonSurface	training_seed	1	2loa	0.0	0.0	3.7600703178554244	100.0
25	Transfer-NonSurface	training_seed	1	2mb3	0.0	0.0	2.796922800257455	100.0
25	Transfer-NonSurface	training_seed	1	2o3v	0.0	0.0	4.013005094368629	100.0
25	Transfer-NonSurface	training_seed	1	2o3w	0.0	0.0	4.141284905994642	100.0
25	Transfer-NonSurface	training_seed	1	2o3x	0.0	0.0	3.613499352294429	100.0
25	Transfer-NonSurface	training_seed	1	2oe5	0.0	0.0	2.8171887220073497	100.0
25	Transfer-NonSurface	training_seed	1	2oe8	0.0	0.0	2.233332003919196	100.0
25	Transfer-NonSurface	training_seed	1	2ogn	0.0	0.0	5.281698933395419	100.0
25	Transfer-NonSurface	training_seed	1	2pwt	0.0	0.0	4.1159490905095835	100.0
25	Transfer-NonSurface	training_seed	1	2tob	0.0	0.0	3.855055327667166	100.0
25	Transfer-NonSurface	training_seed	1	2xnw	10.0	100.0	0.820273514140253	100.0
25	Transfer-NonSurface	training_seed	1	2xnz	30.0	100.0	1.1613861875649578	100.0
25	Transfer-NonSurface	training_seed	1	2xo0	70.0	100.0	0.7974552471769185	100.0
25	Transfer-NonSurface	training_seed	1	2xo1	10.0	100.0	1.567378615859788	100.0
25	Transfer-NonSurface	training_seed	1	2ydh	0.0	0.0	2.678362367401228	100.0
25	Transfer-NonSurface	training_seed	1	2ygh	0.0	0.0	4.404993328157389	100.0
25	Transfer-NonSurface	training_seed	1	316d	0.0	0.0	5.280126234588224	100.0
25	Transfer-NonSurface	training_seed	1	3c44	0.0	0.0	3.280172533463097	100.0
25	Transfer-NonSurface	training_seed	1	3d2x	0.0	0.0	2.0436555513814723	100.0
25	Transfer-NonSurface	training_seed	1	3dil	10.0	100.0	1.9416366580799815	100.0
25	Transfer-NonSurface	training_seed	1	3ds7	30.0	100.0	1.2045446735286807	100.0
25	Transfer-NonSurface	training_seed	1	3dvv	0.0	0.0	4.596254656467239	100.0
25	Transfer-NonSurface	training_seed	1	3e5c	0.0	0.0	2.36905045839983	100.0
25	Transfer-NonSurface	training_seed	1	3f2q	10.0	100.0	1.8579328512294027	100.0
25	Transfer-NonSurface	training_seed	1	3fo4	0.0	0.0	2.6317695939148136	100.0
25	Transfer-NonSurface	training_seed	1	3fo6	30.0	100.0	0.6342536250060642	100.0
25	Transfer-NonSurface	training_seed	1	3gao	10.0	100.0	1.8631709773687144	100.0
25	Transfer-NonSurface	training_seed	1	3ger	40.0	100.0	0.5207784784688817	100.0
25	Transfer-NonSurface	training_seed	1	3ges	20.0	100.0	1.0524582980653756	100.0
25	Transfer-NonSurface	training_seed	1	3gog	10.0	100.0	0.6759111419544594	100.0
25	Transfer-NonSurface	training_seed	1	3got	0.0	0.0	2.064141510080247	100.0
25	Transfer-NonSurface	training_seed	1	3gx2	0.0	0.0	2.298403177812321	100.0
25	Transfer-NonSurface	training_seed	1	3gx3	0.0	0.0	2.543749456775598	100.0
25	Transfer-NonSurface	training_seed	1	3gx5	0.0	0.0	2.332015368255059	100.0
25	Transfer-NonSurface	training_seed	1	3gx7	0.0	0.0	3.139894851860605	100.0
25	Transfer-NonSurface	training_seed	1	3la5	30.0	100.0	1.104186914091088	100.0
25	Transfer-NonSurface	training_seed	1	3mum	0.0	0.0	3.580890473933034	100.0
25	Transfer-NonSurface	training_seed	1	3mur	0.0	0.0	3.7370055713388215	100.0
25	Transfer-NonSurface	training_seed	1	3mxh	0.0	0.0	3.924909667196453	100.0
25	Transfer-NonSurface	training_seed	1	3npn	0.0	0.0	2.927616400628807	100.0
25	Transfer-NonSurface	training_seed	1	3npq	0.0	0.0	2.4574105552233383	100.0
25	Transfer-NonSurface	training_seed	1	3owz	0.0	0.0	2.067879424434605	100.0
25	Transfer-NonSurface	training_seed	1	3q3z	0.0	0.0	3.333787181335183	100.0
25	Transfer-NonSurface	training_seed	1	3q50	50.0	100.0	0.726875030524507	100.0
25	Transfer-NonSurface	training_seed	1	3s4p	0.0	0.0	5.643499044935569	100.0
25	Transfer-NonSurface	training_seed	1	3slm	30.0	100.0	1.5865465350332737	100.0
25	Transfer-NonSurface	training_seed	1	407d	0.0	0.0	2.3320182122109023	100.0
25	Transfer-NonSurface	training_seed	1	408d	10.0	100.0	1.7392898649320412	100.0
25	Transfer-NonSurface	training_seed	1	4aob	0.0	0.0	2.5524647351283964	100.0
25	Transfer-NonSurface	training_seed	1	4erj	40.0	100.0	0.7796404669960217	100.0
25	Transfer-NonSurface	training_seed	1	4fe5	40.0	100.0	0.6886200534402119	100.0
25	Transfer-NonSurface	training_seed	1	4jf2	30.0	100.0	0.4270671555910333	100.0
25	Transfer-NonSurface	training_seed	1	4kqy	0.0	0.0	3.569764947547771	100.0
25	Transfer-NonSurface	training_seed	1	4lvv	0.0	0.0	3.7888345171352222	100.0
25	Transfer-NonSurface	training_seed	2	1am0	10.0	100.0	1.7562929733563448	100.0
25	Transfer-NonSurface	training_seed	2	1arj	10.0	100.0	1.7841556065358575	100.0
25	Transfer-NonSurface	training_seed	2	1byj	0.0	0.0	2.5456112480363204	100.0
25	Transfer-NonSurface	training_seed	2	1cvx	20.0	100.0	1.6443998532266006	100.0
25	Transfer-NonSurface	training_seed	2	1cvy	0.0	0.0	2.758162360294383	100.0
25	Transfer-NonSurface	training_seed	2	1db6	20.0	100.0	1.9266787610635394	100.0
25	Transfer-NonSurface	training_seed	2	1eht	40.0	100.0	1.308577486021778	100.0
25	Transfer-NonSurface	training_seed	2	1ei2	0.0	0.0	2.6001659709388885	100.0
25	Transfer-NonSurface	training_seed	2	1f1t	40.0	100.0	1.160867506022312	100.0
25	Transfer-NonSurface	training_seed	2	1f27	10.0	100.0	1.802334815073215	100.0
25	Transfer-NonSurface	training_seed	2	1fjg	0.0	0.0	3.2625747363817106	100.0
25	Transfer-NonSurface	training_seed	2	1fmn	10.0	100.0	1.5029798831096373	100.0
25	Transfer-NonSurface	training_seed	2	1fyp	0.0	0.0	2.993087419172638	100.0
25	Transfer-NonSurface	training_seed	2	1hnw	0.0	0.0	2.716152513897184	100.0
25	Transfer-NonSurface	training_seed	2	1i9v	0.0	0.0	3.525997047172142	100.0
25	Transfer-NonSurface	training_seed	2	1j7t	0.0	0.0	2.6825725550033392	100.0
25	Transfer-NonSurface	training_seed	2	1koc	0.0	0.0	2.3126601115742593	100.0
25	Transfer-NonSurface	training_seed	2	1lc4	0.0	0.0	3.1027980388674994	100.0
25	Transfer-NonSurface	training_seed	2	1lvj	0.0	0.0	3.6949292204199313	100.0
25	Transfer-NonSurface	training_seed	2	1mwl	0.0	0.0	2.046885131263656	100.0
25	Transfer-NonSurface	training_seed	2	1nbk	20.0	100.0	1.7923650744198296	100.0
25	Transfer-NonSurface	training_seed	2	1nem	0.0	0.0	4.4519988398203685	100.0
25	Transfer-NonSurface	training_seed	2	1nta	0.0	0.0	3.8932889781327567	100.0
25	Transfer-NonSurface	training_seed	2	1ntb	0.0	0.0	3.1931563982993376	100.0
25	Transfer-NonSurface	training_seed	2	1nzm	0.0	0.0	3.331256799617826	100.0
25	Transfer-NonSurface	training_seed	2	1o15	30.0	100.0	1.3389686536228607	100.0
25	Transfer-NonSurface	training_seed	2	1o9m	0.0	0.0	3.054462828431584	100.0
25	Transfer-NonSurface	training_seed	2	1p96	0.0	0.0	2.126728077744465	100.0
25	Transfer-NonSurface	training_seed	2	1pbr	0.0	0.0	3.2670782981420072	100.0
25	Transfer-NonSurface	training_seed	2	1q8n	20.0	100.0	1.4564179541601374	100.0
25	Transfer-NonSurface	training_seed	2	1qd3	0.0	0.0	3.267387952427239	100.0
25	Transfer-NonSurface	training_seed	2	1qv4	10.0	100.0	1.0285325300779609	100.0
25	Transfer-NonSurface	training_seed	2	1qv8	10.0	100.0	1.933759841451819	100.0
25	Transfer-NonSurface	training_seed	2	1r4e	0.0	0.0	2.3596452320808843	100.0
25	Transfer-NonSurface	training_seed	2	1tob	0.0	0.0	4.154725659113969	100.0
25	Transfer-NonSurface	training_seed	2	1u8d	10.0	100.0	1.8324518179204605	100.0
25	Transfer-NonSurface	training_seed	2	1uts	0.0	0.0	5.629499136276098	100.0
25	Transfer-NonSurface	training_seed	2	1uud	0.0	0.0	3.812590859664855	100.0
25	Transfer-NonSurface	training_seed	2	1uui	0.0	0.0	2.2478794514521616	100.0
25	Transfer-NonSurface	training_seed	2	1xbp	0.0	0.0	3.838672580961226	100.0
25	Transfer-NonSurface	training_seed	2	1xpf	30.0	100.0	1.705898177123795	100.0
25	Transfer-NonSurface	training_seed	2	1y26	0.0	0.0	2.1334745416807768	100.0
25	Transfer-NonSurface	training_seed	2	1y27	30.0	100.0	0.843931225116877	100.0
25	Transfer-NonSurface	training_seed	2	1ykv	0.0	0.0	2.5063511357577752	100.0
25	Transfer-NonSurface	training_seed	2	1yrj	0.0	0.0	3.2408542181828413	100.0
25	Transfer-NonSurface	training_seed	2	1zz5	0.0	0.0	3.0790475387453276	100.0
25	Transfer-NonSurface	training_seed	2	2au4	0.0	0.0	3.495180011056297	100.0
25	Transfer-NonSurface	training_seed	2	2b57	0.0	0.0	2.504259241408888	100.0
25	Transfer-NonSurface	training_seed	2	2be0	0.0	0.0	6.49145361041376	100.0
25	Transfer-NonSurface	training_seed	2	2bee	0.0	0.0	4.3206027078619105	100.0
25	Transfer-NonSurface	training_seed	2	2d55	0.0	0.0	5.265639926299979	100.0
25	Transfer-NonSurface	training_seed	2	2esi	0.0	0.0	2.911844458674802	100.0
25	Transfer-NonSurface	training_seed	2	2esj	0.0	0.0	3.092937477140461	100.0
25	Transfer-NonSurface	training_seed	2	2et3	0.0	0.0	2.628715386193968	100.0
25	Transfer-NonSurface	training_seed	2	2et4	0.0	0.0	3.7066454269903626	100.0
25	Transfer-NonSurface	training_seed	2	2et8	20.0	100.0	1.4073731108635763	100.0
25	Transfer-NonSurface	training_seed	2	2f4s	10.0	100.0	1.48162089203928	100.0
25	Transfer-NonSurface	training_seed	2	2f4t	0.0	0.0	3.314992755131062	100.0
25	Transfer-NonSurface	training_seed	2	2f4u	0.0	0.0	2.7596034956734883	100.0
25	Transfer-NonSurface	training_seed	2	2fcx	20.0	100.0	1.493457587278594	100.0
25	Transfer-NonSurface	training_seed	2	2fcy	10.0	100.0	1.7464918551198567	100.0
25	Transfer-NonSurface	training_seed	2	2fcz	0.0	0.0	2.572291660518728	100.0
25	Transfer-NonSurface	training_seed	2	2fd0	0.0	0.0	3.229672189843135	100.0
25	Transfer-NonSurface	training_seed	2	2g5k	0.0	0.0	2.089549060042459	100.0
25	Transfer-NonSurface	training_seed	2	2g5q	10.0	100.0	1.8235204133077314	100.0
25	Transfer-NonSurface	training_seed	2	2g9c	20.0	100.0	1.7372472685896563	100.0
25	Transfer-NonSurface	training_seed	2	2gdi	0.0	0.0	2.353298912083925	100.0
25	Transfer-NonSurface	training_seed	2	2gis	0.0	0.0	2.3600887398570425	100.0
25	Transfer-NonSurface	training_seed	2	2juk	0.0	0.0	6.203309471604652	100.0
25	Transfer-NonSurface	training_seed	2	2jwq	0.0	0.0	2.1597492537474112	100.0
25	Transfer-NonSurface	training_seed	2	2kgp	0.0	0.0	2.786525022485444	100.0
25	Transfer-NonSurface	training_seed	2	2ktz	30.0	100.0	1.0018594366823947	100.0
25	Transfer-NonSurface	training_seed	2	2ku0	30.0	100.0	1.067771243820714	100.0
25	Transfer-NonSurface	training_seed	2	2l94	40.0	100.0	1.361301520298375	100.0
25	Transfer-NonSurface	training_seed	2	2loa	0.0	0.0	3.0977070992281845	100.0
25	Transfer-NonSurface	training_seed	2	2mb3	0.0	0.0	2.925296926159804	100.0
25	Transfer-NonSurface	training_seed	2	2o3v	0.0	0.0	3.7143993356357674	100.0
25	Transfer-NonSurface	training_seed	2	2o3w	0.0	0.0	3.6341984589517975	100.0
25	Transfer-NonSurface	training_seed	2	2o3x	0.0	0.0	3.801858247259893	100.0
25	Transfer-NonSurface	training_seed	2	2oe5	0.0	0.0	3.210730721914974	100.0
25	Transfer-NonSurface	training_seed	2	2oe8	0.0	0.0	2.5033893300559225	100.0
25	Transfer-NonSurface	training_seed	2	2ogn	0.0	0.0	4.685357883423374	100.0
25	Transfer-NonSurface	training_seed	2	2pwt	0.0	0.0	5.555943329309614	100.0
25	Transfer-NonSurface	training_seed	2	2tob	0.0	0.0	2.6972972716916095	100.0
25	Transfer-NonSurface	training_seed	2	2xnw	10.0	100.0	1.1704138144263336	100.0
25	Transfer-NonSurface	training_seed	2	2xnz	30.0	100.0	0.37259670333127387	100.0
25	Transfer-NonSurface	training_seed	2	2xo0	60.0	100.0	0.6221392649560064	100.0
25	Transfer-NonSurface	training_seed	2	2xo1	10.0	100.0	0.7049279473173772	100.0
25	Transfer-NonSurface	training_seed	2	2ydh	0.0	0.0	3.07612489909217	100.0
25	Transfer-NonSurface	training_seed	2	2ygh	0.0	0.0	4.111863046879881	100.0
25	Transfer-NonSurface	training_seed	2	316d	0.0	0.0	5.780366073790913	100.0
25	Transfer-NonSurface	training_seed	2	3c44	0.0	0.0	3.4090427096809117	100.0
25	Transfer-NonSurface	training_seed	2	3d2x	20.0	100.0	1.7697898387835596	100.0
25	Transfer-NonSurface	training_seed	2	3dil	0.0	0.0	2.050604616936185	100.0
25	Transfer-NonSurface	training_seed	2	3ds7	30.0	100.0	1.5601071177798558	100.0
25	Transfer-NonSurface	training_seed	2	3dvv	0.0	0.0	4.263890021163848	100.0
25	Transfer-NonSurface	training_seed	2	3e5c	0.0	0.0	2.0175299540664953	100.0
25	Transfer-NonSurface	training_seed	2	3f2q	10.0	100.0	1.5874867316692147	100.0
25	Transfer-NonSurface	training_seed	2	3fo4	10.0	100.0	1.0471080920151634	100.0
25	Transfer-NonSurface	training_seed	2	3fo6	30.0	100.0	0.73274544181455	100.0
25	Transfer-NonSurface	training_seed	2	3gao	20.0	100.0	0.6264773143973732	100.0
25	Transfer-NonSurface	training_seed	2	3ger	30.0	100.0	0.8245557476053942	100.0
25	Transfer-NonSurface	training_seed	2	3ges	30.0	100.0	0.6755210926882059	100.0
25	Transfer-NonSurface	training_seed	2	3gog	0.0	0.0	2.194640280112189	100.0
25	Transfer-NonSurface	training_seed	2	3got	10.0	100.0	1.318475991783351	100.0
25	Transfer-NonSurface	training_seed	2	3gx2	0.0	0.0	2.0584237822682194	100.0
25	Transfer-NonSurface	training_seed	2	3gx3	0.0	0.0	2.0849107442618395	100.0
25	Transfer-NonSurface	training_seed	2	3gx5	0.0	0.0	2.482457858357019	100.0
25	Transfer-NonSurface	training_seed	2	3gx7	0.0	0.0	3.262903027696065	100.0
25	Transfer-NonSurface	training_seed	2	3la5	30.0	100.0	1.160014983200648	100.0
25	Transfer-NonSurface	training_seed	2	3mum	0.0	0.0	4.094685358539137	100.0
25	Transfer-NonSurface	training_seed	2	3mur	0.0	0.0	3.8187185510837667	100.0
25	Transfer-NonSurface	training_seed	2	3mxh	0.0	0.0	3.938618498584409	100.0
25	Transfer-NonSurface	training_seed	2	3npn	10.0	100.0	1.6463428526469028	100.0
25	Transfer-NonSurface	training_seed	2	3npq	0.0	0.0	2.633607579698645	100.0
25	Transfer-NonSurface	training_seed	2	3owz	30.0	100.0	1.5293871602704139	100.0
25	Transfer-NonSurface	training_seed	2	3q3z	0.0	0.0	3.2228983218930236	100.0
25	Transfer-NonSurface	training_seed	2	3q50	50.0	100.0	0.8492353619580387	100.0
25	Transfer-NonSurface	training_seed	2	3s4p	0.0	0.0	4.6060234530039725	100.0
25	Transfer-NonSurface	training_seed	2	3slm	20.0	100.0	1.6016490937671763	100.0
25	Transfer-NonSurface	training_seed	2	407d	0.0	0.0	4.502480749866307	100.0
25	Transfer-NonSurface	training_seed	2	408d	10.0	100.0	1.8086628403914218	100.0
25	Transfer-NonSurface	training_seed	2	4aob	0.0	0.0	2.9561895284551953	100.0
25	Transfer-NonSurface	training_seed	2	4erj	50.0	100.0	0.9542514396111754	100.0
25	Transfer-NonSurface	training_seed	2	4fe5	20.0	100.0	1.4704727950560663	100.0
25	Transfer-NonSurface	training_seed	2	4jf2	30.0	100.0	0.5947572284295751	100.0
25	Transfer-NonSurface	training_seed	2	4kqy	0.0	0.0	3.405902775737701	100.0
25	Transfer-NonSurface	training_seed	2	4lvv	0.0	0.0	3.688842107945655	100.0
50	Transfer-All	training_seed	0	1am0	30.0	100.0	1.0938404883313855	100.0
50	Transfer-All	training_seed	0	1arj	80.0	100.0	1.6054259523046623	100.0
50	Transfer-All	training_seed	0	1byj	20.0	100.0	1.8423479371749798	100.0
50	Transfer-All	training_seed	0	1cvx	10.0	100.0	1.6079237415193754	100.0
